grade,semester,category,version,executor,chapter,section,name,content
四年级,下册,5,北师大版,段斌,2,-1,练习三,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df721e53f111eb96b8fa20200c3759/16fc4421f4b5ae2bc82ad803ac8e3c6d.1280.720.false/16fc4421f4b5ae2bc82ad803ac8e3c6d.1280.720.m3u8
四年级,下册,5,北师大版,段斌,3,-1,看一看,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df731853f111eb96b8fa20200c3759/ee090d8345a2aa20df76e54a8c97ddea.1280.720.false/ee090d8345a2aa20df76e54a8c97ddea.1280.720.m3u8
四年级,下册,5,北师大版,段斌,3,-1,我说你搭,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df74d453f111eb96b8fa20200c3759/fdf222ccc85c684c4a71f7fae1ac2467.1280.720.false/fdf222ccc85c684c4a71f7fae1ac2467.1280.720.m3u8
四年级,下册,5,北师大版,段斌,3,-1,搭一搭,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df743f53f111eb96b8fa20200c3759/b092fcc30f63a9f47ed231f8ccc6380b.1280.720.false/b092fcc30f63a9f47ed231f8ccc6380b.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,字母表示数（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df1c0053f111eb96b8fa20200c3759/1b93e4f0653581651456b91d377af4ea.1280.720.false/1b93e4f0653581651456b91d377af4ea.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,字母表示数（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30df1b6f53f111eb96b8fa20200c3759/2f28373541fb806e4d228500adc2db4b.1280.720.false/2f28373541fb806e4d228500adc2db4b.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,等量关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30ded9e053f111eb96b8fa20200c3759/8d8e17238b04b58f384287695c8ac8a0.1280.720.false/8d8e17238b04b58f384287695c8ac8a0.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,方程,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30deda7353f111eb96b8fa20200c3759/75fd22cbfe8eea2c0f70b5e3fb11b8f5.1280.720.false/75fd22cbfe8eea2c0f70b5e3fb11b8f5.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,解方程（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30dedc3353f111eb96b8fa20200c3759/739140b8fd0ec2d62d76495cf2f4b1d9.1280.720.false/739140b8fd0ec2d62d76495cf2f4b1d9.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,解方程（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30dedb9e53f111eb96b8fa20200c3759/68d72492389afdc194cc7bc383928a25.1280.720.false/68d72492389afdc194cc7bc383928a25.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,猜数游戏,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de930e53f111eb96b8fa20200c3759/22a5bdde6b91af505b218c48efacc927.1280.720.false/22a5bdde6b91af505b218c48efacc927.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,奥运中的数学,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de82f553f111eb96b8fa20200c3759/2134d70662ab40631f09fcb08ddaec35.1280.720.false/2134d70662ab40631f09fcb08ddaec35.1280.720.m3u8
四年级,下册,5,北师大版,段斌,4,-1,优化,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de4b7d53f111eb96b8fa20200c3759/9397710e2dc08069f5411c5979f0b913.1280.720.false/9397710e2dc08069f5411c5979f0b913.1280.720.m3u8
四年级,下册,5,北师大版,段斌,5,-1,生日,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de4e0853f111eb96b8fa20200c3759/a511bb0505e1b6512549774e0164c320.1280.720.false/a511bb0505e1b6512549774e0164c320.1280.720.m3u8
四年级,下册,5,北师大版,段斌,5,-1,栽蒜苗（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de4ea753f111eb96b8fa20200c3759/0fe74feafbf8ab4996e74fc311f24679.1280.720.false/0fe74feafbf8ab4996e74fc311f24679.1280.720.m3u8
四年级,下册,5,北师大版,段斌,5,-1,栽蒜苗（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30de4f4253f111eb96b8fa20200c3759/091d93eb857e1b9a9042b1b7168f2be4.1280.720.false/091d93eb857e1b9a9042b1b7168f2be4.1280.720.m3u8
四年级,下册,5,北师大版,段斌,5,-1,平均数（一）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30ee980c53f111eb96b8fa20200c3759/069fe4203b9fce2f47a0958bee88cd73.1280.720.false/069fe4203b9fce2f47a0958bee88cd73.1280.720.m3u8
四年级,下册,5,北师大版,段斌,5,-1,平均数（二）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/30ee98a053f111eb96b8fa20200c3759/1f7c5f51932d0a147150d4244ebaf83b.1280.720.false/1f7c5f51932d0a147150d4244ebaf83b.1280.720.m3u8
四年级,上册,5,苏教版,段斌,0,-1,认识升,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7043c9ba511ec9c6bfa20200f090a/86f8b6165bd856fec736e5cd43edee40.1280.720.false/86f8b6165bd856fec736e5cd43edee40.1280.720.m3u8
四年级,上册,5,苏教版,段斌,0,-1,认识毫升,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704c79ba511ec9c6bfa20200f090a/fa64311735f44bd317cfa31f0941285e.1280.720.false/fa64311735f44bd317cfa31f0941285e.1280.720.m3u8
四年级,上册,5,苏教版,段斌,0,-1,升和毫升整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7001e9ba511ec9c6bfa20200f090a/3f1c978efc77e0ff720bf613c80fec63.1280.720.false/3f1c978efc77e0ff720bf613c80fec63.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,除数是整十数的除法练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706609ba511ec9c6bfa20200f090a/546ab686b292341b6cbc8b0954f4d097.1280.720.false/546ab686b292341b6cbc8b0954f4d097.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,除数是整十数的除法口算和笔算（商一位数）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706279ba511ec9c6bfa20200f090a/9a309711d38e4946586b05dab064806e.1280.720.false/9a309711d38e4946586b05dab064806e.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,除数是整十数的除法笔算（商两位数）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706449ba511ec9c6bfa20200f090a/2b3a18c6f4e5db8d222e09ac99bed6cb.1280.720.false/2b3a18c6f4e5db8d222e09ac99bed6cb.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,四舍五入试商,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700ce9ba511ec9c6bfa20200f090a/b8566ddd778d1a687848a179f279b31b.1280.720.false/b8566ddd778d1a687848a179f279b31b.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,四舍五入试商练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700eb9ba511ec9c6bfa20200f090a/8727f4e94cdfbc708ba961f7a7cebd65.1280.720.false/8727f4e94cdfbc708ba961f7a7cebd65.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,连除练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706039ba511ec9c6bfa20200f090a/b741e181bcdb81de8372542db8dd7fbc.1280.720.false/b741e181bcdb81de8372542db8dd7fbc.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,连除实际问题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a705349ba511ec9c6bfa20200f090a/427ec2d47eb8cac50c8bcb2329fec692.1280.720.false/427ec2d47eb8cac50c8bcb2329fec692.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,四舍调商,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a701069ba511ec9c6bfa20200f090a/54b04169cd0ec94ec57f62f33cca5494.1280.720.false/54b04169cd0ec94ec57f62f33cca5494.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,五入商商,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a6ffe79ba511ec9c6bfa20200f090a/c3fb1147fc985d0329841d09c69cbe3a.1280.720.false/c3fb1147fc985d0329841d09c69cbe3a.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,调商练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704e29ba511ec9c6bfa20200f090a/86f7237d7d389bddd0d4784952917d90.1280.720.false/86f7237d7d389bddd0d4784952917d90.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,调商练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704fd9ba511ec9c6bfa20200f090a/e0da89be16026505360b0157753e1727.1280.720.false/e0da89be16026505360b0157753e1727.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,商不变的规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700b19ba511ec9c6bfa20200f090a/1a9d056051fa6fedd4a392f74635ddaa.1280.720.false/1a9d056051fa6fedd4a392f74635ddaa.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,被除数和除数末尾都有0的除法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7030b9ba511ec9c6bfa20200f090a/07f8fae89a6295c93fc719f01573ff2b.1280.720.false/07f8fae89a6295c93fc719f01573ff2b.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,两、三位数除以两位数整理与练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a6ffaf9ba511ec9c6bfa20200f090a/2d54b2dbefbb3807435e5c43497b1ce4.1280.720.false/2d54b2dbefbb3807435e5c43497b1ce4.1280.720.m3u8
四年级,上册,5,苏教版,段斌,1,-1,两、三位数除以两位数整理与练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a6ffcc9ba511ec9c6bfa20200f090a/4fe334f1e658396cd2c18d68f3567605.1280.720.false/4fe334f1e658396cd2c18d68f3567605.1280.720.m3u8
四年级,上册,5,苏教版,段斌,2,-1,简单的周期,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702999ba511ec9c6bfa20200f090a/a013791564d1c4e45ca5fa8af9f73f73.1280.720.false/a013791564d1c4e45ca5fa8af9f73f73.1280.720.m3u8
四年级,上册,5,苏教版,段斌,3,-1,从前面、右面和上面观察物体,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700039ba511ec9c6bfa20200f090a/0d35fdcf6bd0d6ac58945bd01d4446aa.1280.720.false/0d35fdcf6bd0d6ac58945bd01d4446aa.1280.720.m3u8
四年级,上册,5,苏教版,段斌,3,-1,观察由几个正方体摆成的长方体或正方体,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7035e9ba511ec9c6bfa20200f090a/cb0d9cda3d426d7205f4459d8a0ffc85.1280.720.false/cb0d9cda3d426d7205f4459d8a0ffc85.1280.720.m3u8
四年级,上册,5,苏教版,段斌,3,-1,观察由几个正方体摆成的物体,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703429ba511ec9c6bfa20200f090a/244e3b446280045f7d5bb4cb94b337f4.1280.720.false/244e3b446280045f7d5bb4cb94b337f4.1280.720.m3u8
四年级,上册,5,苏教版,段斌,3,-1,观察物体整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703279ba511ec9c6bfa20200f090a/d4052eff7b412b546f2b55b6d25888e1.1280.720.false/d4052eff7b412b546f2b55b6d25888e1.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,统计表和简单的条形统计图,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702ef9ba511ec9c6bfa20200f090a/88a698937c0b7c91ce1af2e735ffbf73.1280.720.false/88a698937c0b7c91ce1af2e735ffbf73.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,统计表和条形统计图练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702b59ba511ec9c6bfa20200f090a/93ff9ff24adb6b22876fa2073ef5973a.1280.720.false/93ff9ff24adb6b22876fa2073ef5973a.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,统计表和条形统计图练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702d19ba511ec9c6bfa20200f090a/07049e295e058807d37aad11e4b2adb9.1280.720.false/07049e295e058807d37aad11e4b2adb9.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,数据的分段整理,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702449ba511ec9c6bfa20200f090a/5d6317a457bb6491e376a40844f6eecd.1280.720.false/5d6317a457bb6491e376a40844f6eecd.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,平均数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a701f29ba511ec9c6bfa20200f090a/d54cc88f0a6b7bf6d74cb721db047444.1280.720.false/d54cc88f0a6b7bf6d74cb721db047444.1280.720.m3u8
四年级,上册,5,苏教版,段斌,4,-1,平均数练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7020e9ba511ec9c6bfa20200f090a/b966673ed926b9fe9ce8777830905454.1280.720.false/b966673ed926b9fe9ce8777830905454.1280.720.m3u8
四年级,上册,5,苏教版,段斌,5,-1,运动与身体变化,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a705199ba511ec9c6bfa20200f090a/bb4ac2b529cf10f4db31ef47382ae283.1280.720.false/bb4ac2b529cf10f4db31ef47382ae283.1280.720.m3u8
四年级,上册,5,苏教版,段斌,6,-1,解决问题的策略（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703ea9ba511ec9c6bfa20200f090a/60e33de7b6e66269ecf008e23cef5a4c.1280.720.false/60e33de7b6e66269ecf008e23cef5a4c.1280.720.m3u8
四年级,上册,5,苏教版,段斌,6,-1,解决问题的策略（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704059ba511ec9c6bfa20200f090a/08ac8e685910500ef490b4b81c9449cf.1280.720.false/08ac8e685910500ef490b4b81c9449cf.1280.720.m3u8
四年级,上册,5,苏教版,段斌,6,-1,解决问题的策略练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a639ee9ba511ec9c6bfa20200f090a/fea494910ade3534b776d2f75e292b63.1280.720.false/fea494910ade3534b776d2f75e292b63.1280.720.m3u8
四年级,上册,5,苏教版,段斌,7,-1,可能性及可能性大小,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7003a9ba511ec9c6bfa20200f090a/009d261934e237a04bb1712a111a871a.1280.720.false/009d261934e237a04bb1712a111a871a.1280.720.m3u8
四年级,上册,5,苏教版,段斌,7,-1,可能性练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700559ba511ec9c6bfa20200f090a/01449131c1b9300e4286c1d86e6abdf7.1280.720.false/01449131c1b9300e4286c1d86e6abdf7.1280.720.m3u8
四年级,上册,5,苏教版,段斌,8,-1,不含括号的三步计算式题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a6ff949ba511ec9c6bfa20200f090a/ab608f9752e83e92a134e8f6dbc84ff4.1280.720.false/ab608f9752e83e92a134e8f6dbc84ff4.1280.720.m3u8
四年级,上册,5,苏教版,段斌,8,-1,含有小括号的三步计算式题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7008c9ba511ec9c6bfa20200f090a/d22879ca1f93f27e2f7605c1ed39df87.1280.720.false/d22879ca1f93f27e2f7605c1ed39df87.1280.720.m3u8
四年级,上册,5,苏教版,段斌,8,-1,三步计算式题练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a6ff789ba511ec9c6bfa20200f090a/a8821b7192d9d1272783e776b936b0fc.1280.720.false/a8821b7192d9d1272783e776b936b0fc.1280.720.m3u8
四年级,上册,5,苏教版,段斌,8,-1,含有中括号的三步计算式题,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a700719ba511ec9c6bfa20200f090a/7b0f2fc0fa0e07457a0d2732dfed7bf6.1280.720.false/7b0f2fc0fa0e07457a0d2732dfed7bf6.1280.720.m3u8
四年级,上册,5,苏教版,段斌,8,-1,整数四则混合运算练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702619ba511ec9c6bfa20200f090a/4bb3d8354693714c28fba452177d5170.1280.720.false/4bb3d8354693714c28fba452177d5170.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,认识射线、直线和角,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704909ba511ec9c6bfa20200f090a/c452f6849979240083e1ecb5d9c229a0.1280.720.false/c452f6849979240083e1ecb5d9c229a0.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,角的度量,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703b29ba511ec9c6bfa20200f090a/beb2e236fc1ff0e634518fef5d926bd5.1280.720.false/beb2e236fc1ff0e634518fef5d926bd5.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,角的度量练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703ce9ba511ec9c6bfa20200f090a/7ad4f0cba307853f6d33ef1c66809f2d.1280.720.false/7ad4f0cba307853f6d33ef1c66809f2d.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,角的分类和画角,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a703979ba511ec9c6bfa20200f090a/b2b266febabca2cd7c1ec20ea1dcc00e.1280.720.false/b2b266febabca2cd7c1ec20ea1dcc00e.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,角的分类和画角练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7037b9ba511ec9c6bfa20200f090a/e67e720038b70997c7b56f7d2c6a54d5.1280.720.false/e67e720038b70997c7b56f7d2c6a54d5.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,认识垂线,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704599ba511ec9c6bfa20200f090a/4f0c4736f746f3c84d4a1dfe01ece833.1280.720.false/4f0c4736f746f3c84d4a1dfe01ece833.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,画垂线,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7027d9ba511ec9c6bfa20200f090a/c05b7afab2f97ffec8a5043da29d6dc4.1280.720.false/c05b7afab2f97ffec8a5043da29d6dc4.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,认识平行线,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704ab9ba511ec9c6bfa20200f090a/6bc351930ac98b2b9605c84878a4ea71.1280.720.false/6bc351930ac98b2b9605c84878a4ea71.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,认识垂线和平行线练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a704749ba511ec9c6bfa20200f090a/f42ef69a738bb7be66d744362e61ce7f.1280.720.false/f42ef69a738bb7be66d744362e61ce7f.1280.720.m3u8
四年级,上册,5,苏教版,段斌,9,-1,垂线和平行线整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a701ce9ba511ec9c6bfa20200f090a/f97a0d5174d652dceec250e6cdae0d4f.1280.720.false/f97a0d5174d652dceec250e6cdae0d4f.1280.720.m3u8
四年级,上册,5,苏教版,段斌,10,-1,怎样滚得远,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a702299ba511ec9c6bfa20200f090a/e109b25f4b36e89a9bc1f9c2f06c1ce2.1280.720.false/e109b25f4b36e89a9bc1f9c2f06c1ce2.1280.720.m3u8
四年级,下册,5,苏教版,段斌,0,-1,图形的平移,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708439ba511ec9c6bfa20200f090a/d55d06abf449e7fba71e19b4fd31e239.1280.720.false/d55d06abf449e7fba71e19b4fd31e239.1280.720.m3u8
四年级,下册,5,苏教版,段斌,0,-1,图形的旋转,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7085d9ba511ec9c6bfa20200f090a/64e2ea917ddc2605820d8433ed444f0c.1280.720.false/64e2ea917ddc2605820d8433ed444f0c.1280.720.m3u8
四年级,下册,5,苏教版,段斌,0,-1,认识轴对称,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70cfd9ba511ec9c6bfa20200f090a/47e0552ca8785367d7fb0f866be9e5f9.1280.720.false/47e0552ca8785367d7fb0f866be9e5f9.1280.720.m3u8
四年级,下册,5,苏教版,段斌,0,-1,平移、旋转和轴对称练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708af9ba511ec9c6bfa20200f090a/d708c7de5c6082511eec5f4c95db63a7.1280.720.false/d708c7de5c6082511eec5f4c95db63a7.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,认识整万数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70c889ba511ec9c6bfa20200f090a/fcb2bf548cd6b431d0d7e71374d75d79.1280.720.false/fcb2bf548cd6b431d0d7e71374d75d79.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,认识含有万级和个级的数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70c1b9ba511ec9c6bfa20200f090a/80b85c8f3d06192a697879e7742a95d9.1280.720.false/80b85c8f3d06192a697879e7742a95d9.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,认识整亿数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70ca99ba511ec9c6bfa20200f090a/7bb4acb2f9a802ef35f0d51200920f31.1280.720.false/7bb4acb2f9a802ef35f0d51200920f31.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,认识含有亿级和万级的数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70c369ba511ec9c6bfa20200f090a/e6b757ebb08e56361814fdffe1f64a3f.1280.720.false/e6b757ebb08e56361814fdffe1f64a3f.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,数的改写和大小比较,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a709399ba511ec9c6bfa20200f090a/a3c63991a33beb800afdd9d049f3745e.1280.720.false/a3c63991a33beb800afdd9d049f3745e.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,近似数,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70d4d9ba511ec9c6bfa20200f090a/1ee81589f09a1fd849f0fb47d0b0b671.1280.720.false/1ee81589f09a1fd849f0fb47d0b0b671.1280.720.m3u8
四年级,下册,5,苏教版,段斌,1,-1,认识多位数整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70c519ba511ec9c6bfa20200f090a/cdff24dd02f3780109048f45fbc0cfff.1280.720.false/cdff24dd02f3780109048f45fbc0cfff.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,三位数乘两位数 的笔算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706999ba511ec9c6bfa20200f090a/594b2e7ecfd6c7841ccf7c02ca94fbf7.1280.720.false/594b2e7ecfd6c7841ccf7c02ca94fbf7.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,常见的数量关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708949ba511ec9c6bfa20200f090a/31fed1343e9b341c3b2ac4ced0eb48eb.1280.720.false/31fed1343e9b341c3b2ac4ced0eb48eb.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,乘法笔算和常见数量关系练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707cb9ba511ec9c6bfa20200f090a/ad1b3fb2dd8729fef113933353461a17.1280.720.false/ad1b3fb2dd8729fef113933353461a17.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,积的变化规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b929ba511ec9c6bfa20200f090a/c46e2b77be64d8bc286efbf64b51ed1b.1280.720.false/c46e2b77be64d8bc286efbf64b51ed1b.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,乘数末尾有0的乘法练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a707789ba511ec9c6bfa20200f090a/732f305a683f45e2cb9aebe5892eca8e.1280.720.false/732f305a683f45e2cb9aebe5892eca8e.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,乘数末尾有0的乘法笔算,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7075d9ba511ec9c6bfa20200f090a/a27c60ebcd8243f1afec3a28f7273f60.1280.720.false/a27c60ebcd8243f1afec3a28f7273f60.1280.720.m3u8
四年级,下册,5,苏教版,段斌,2,-1,三位数乘两位数整理与练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a706b49ba511ec9c6bfa20200f090a/61b4d4a64afc85514cec581893a55389.1280.720.false/61b4d4a64afc85514cec581893a55389.1280.720.m3u8
四年级,下册,5,苏教版,段斌,3,-1,认识计算器及其计算方法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70ce19ba511ec9c6bfa20200f090a/49339295ca92ead8fffb344db63ebc42.1280.720.false/49339295ca92ead8fffb344db63ebc42.1280.720.m3u8
四年级,下册,5,苏教版,段斌,3,-1,用计算器探索规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b239ba511ec9c6bfa20200f090a/47caaa4366c5d322b844117fef127d68.1280.720.false/47caaa4366c5d322b844117fef127d68.1280.720.m3u8
四年级,下册,5,苏教版,段斌,3,-1,用计算器计算练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b3f9ba511ec9c6bfa20200f090a/1d288d35783b3e681eb594e128e06c60.1280.720.false/1d288d35783b3e681eb594e128e06c60.1280.720.m3u8
四年级,下册,5,苏教版,段斌,4,-1,一亿有多大,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a7067c9ba511ec9c6bfa20200f090a/cb47983935920463ab42d94b2bc8b8ab.1280.720.false/cb47983935920463ab42d94b2bc8b8ab.1280.720.m3u8
四年级,下册,5,苏教版,段斌,5,-1,用画图的策略解决问题（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70adf9ba511ec9c6bfa20200f090a/109d57f16a55388c5b3d78231aebc05e.1280.720.false/109d57f16a55388c5b3d78231aebc05e.1280.720.m3u8
四年级,下册,5,苏教版,段斌,5,-1,用画图的策略解决问题（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70b069ba511ec9c6bfa20200f090a/7e5a9eee9734bcf713b8030feb3e4790.1280.720.false/7e5a9eee9734bcf713b8030feb3e4790.1280.720.m3u8
四年级,下册,5,苏教版,段斌,5,-1,解决问题的策略练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a70be49ba511ec9c6bfa20200f090a/f39eff2c4debc6e782b2e82b18f442f9.1280.720.false/f39eff2c4debc6e782b2e82b18f442f9.1280.720.m3u8
四年级,下册,5,苏教版,段斌,6,-1,加法交换律和结合律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/03a708029ba511ec9c6bfa20200f090a/2e30404fb684bd6c84e54e65b84ca299.1280.720.false/2e30404fb684bd6c84e54e65b84ca299.1280.720.m3u8
